last_name_first_name,player_id,year,player_age,ab,pa,hit,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,babip,b_gnd_into_dp,b_hit_ground,b_out_ground,xba,barrel_batted_rate,hard_hit_percent,pull_percent,opposite_percent,groundballs_percent,flyballs_percent,linedrives_percent,gb_babip,straightaway_percent,shift_allowed
"Panik, Joe",605412,2019,28,438,491,107,0.244,0.336,0.315,0.651,0.262,6,41,136,0.253,2.2,25.8,34.5,26.4,44.6,22.4,25.7,0.23163841807909605,39.1,Shift Allowed
"Smith, Mallex",605480,2019,26,510,566,116,0.227,0.335,0.3,0.635,0.302,7,50,143,0.202,2.4,20.1,28,30.6,51.9,19.4,21.8,0.25906735751295334,41.4,Shift Allowed
"Castro, Harold",605612,2019,25,354,369,103,0.291,0.384,0.305,0.689,0.367,6,45,101,0.258,3.8,28.6,29.9,29.6,53.3,19,26.6,0.3082191780821918,40.49999999999999,Shift Allowed
"Arcia, Orlando",606115,2019,24,494,546,110,0.223,0.35,0.283,0.633,0.253,15,49,158,0.218,4.9,31.3,31.3,24.7,52.7,20.6,21.9,0.23671497584541062,44,Shift Allowed
"Tapia, Raimel",606132,2019,25,426,447,117,0.275,0.415,0.309,0.724,0.341,2,40,127,0.251,4,31.6,32.5,27.6,51.2,19.6,26.4,0.23952095808383234,39.9,Shift Allowed
"Hernández, Teoscar",606192,2019,26,417,464,96,0.23,0.472,0.306,0.778,0.293,8,30,73,0.215,13,42.3,42.6,22.3,38.9,32.1,20.4,0.2912621359223301,35.099999999999994,Shift Allowed
"Peraza, José",606299,2019,25,376,403,90,0.239,0.346,0.285,0.631,0.268,9,26,91,0.266,0.3,25.6,31.3,31.3,36.6,25.6,26.3,0.2222222222222222,37.400000000000006,Shift Allowed
"Marte, Ketel",606466,2019,25,569,628,187,0.329,0.592,0.389,0.981,0.342,7,58,154,0.3,9.9,40,40.2,21.6,43.7,23.7,26.4,0.27358490566037735,38.199999999999996,Shift Allowed
"Turner, Trea",607208,2019,26,521,569,155,0.298,0.497,0.353,0.85,0.348,10,65,130,0.279,7.3,42,38.5,24.9,47.6,21.5,23.7,0.3333333333333333,36.6,Shift Allowed
"Pillar, Kevin",607680,2019,30,611,645,158,0.259,0.432,0.287,0.719,0.27,15,58,181,0.262,5.4,30.8,45.2,22.7,45.2,21.4,23.4,0.24267782426778242,32.099999999999994,Shift Allowed
"Ramírez, José",608070,2019,26,482,542,123,0.255,0.479,0.327,0.806,0.256,8,34,106,0.267,6.9,35.7,48.1,20.8,33.8,29.7,25.6,0.24285714285714285,31.099999999999998,Shift Allowed
"Bregman, Alex",608324,2019,25,554,690,164,0.296,0.592,0.423,1.015,0.281,9,42,110,0.263,5.4,38,42.8,18,31.7,29.9,26.9,0.27631578947368424,39.2,Shift Allowed
"Kelly, Carson",608348,2019,24,314,365,77,0.245,0.478,0.348,0.826,0.271,11,15,73,0.249,9.3,40.4,36.4,21.6,37.3,29.7,26.3,0.17045454545454544,42,Shift Allowed
"Seager, Corey",608369,2019,25,489,541,133,0.272,0.483,0.335,0.818,0.303,8,36,118,0.254,7.9,38.2,33.9,27.8,39,28.1,26.6,0.23376623376623376,38.3,Shift Allowed
"Winker, Jesse",608385,2019,25,338,384,91,0.269,0.473,0.357,0.83,0.286,10,27,110,0.274,4.7,41.1,36,24.5,49.3,19.8,27.7,0.19708029197080293,39.5,Shift Allowed
"Mazara, Nomar",608577,2019,24,429,469,115,0.268,0.469,0.318,0.787,0.312,5,39,115,0.266,11.7,39.3,31.2,32.1,47.1,21.7,24.8,0.2532467532467532,36.699999999999996,Shift Allowed
"Mondesi, Adalberto",609275,2019,23,415,443,109,0.263,0.424,0.291,0.715,0.357,6,44,96,0.233,9.6,34,41.1,20.9,47.9,24,21.2,0.3142857142857143,38,Shift Allowed
"Reyes, Franmil",614177,2019,23,494,548,123,0.249,0.512,0.31,0.822,0.279,15,33,118,0.259,15.5,51,32.2,24.9,43.8,26.7,25.5,0.2185430463576159,42.9,Shift Allowed
"Martin Jr., Richie",621006,2019,24,283,309,59,0.208,0.322,0.26,0.582,0.272,6,22,86,0.205,2.6,25.2,31.1,25.7,52.4,16,21.8,0.2037037037037037,43.2,Shift Allowed
"Swanson, Dansby",621020,2019,25,483,545,121,0.251,0.422,0.325,0.747,0.3,7,36,100,0.271,10.6,41.6,37.8,25.8,37.3,28.2,29.6,0.2647058823529412,36.400000000000006,Shift Allowed
"Newman, Kevin",621028,2019,25,493,531,152,0.308,0.446,0.353,0.799,0.333,5,57,160,0.273,2.3,24.8,32.3,27.9,50,18.9,26.3,0.2626728110599078,39.800000000000004,Shift Allowed
"Taylor, Chris",621035,2019,28,366,414,96,0.262,0.462,0.333,0.795,0.344,6,28,75,0.233,5.8,32.3,32.6,32.2,39.9,25.2,31.8,0.27184466019417475,35.2,Shift Allowed
"Correa, Carlos",621043,2019,24,280,321,78,0.279,0.568,0.358,0.926,0.303,8,24,58,0.279,14.8,42,35.4,27.8,38.8,25.8,25.8,0.2926829268292683,36.8,Shift Allowed
"Dahl, David",621311,2019,25,374,413,113,0.302,0.524,0.353,0.877,0.386,3,28,88,0.266,11,39.5,35.1,28.4,42.8,23.6,31.4,0.2413793103448276,36.50000000000001,Shift Allowed
"Stewart, Christin",621514,2019,25,369,416,86,0.233,0.388,0.305,0.693,0.29,4,20,76,0.247,7.8,33.8,43.8,21.3,35.3,32.7,24.3,0.20833333333333334,34.900000000000006,Shift Allowed
"Olson, Matt",621566,2019,25,483,547,129,0.267,0.545,0.351,0.896,0.3,11,25,92,0.278,15.7,50.4,49.7,18.2,33.8,30.3,26,0.21367521367521367,32.099999999999994,Shift Allowed
"Margot, Manuel",622534,2019,24,398,441,93,0.234,0.387,0.304,0.691,0.272,6,43,100,0.221,3.8,34.8,38.7,19.5,45.7,21.7,20.4,0.3006993006993007,41.8,Shift Allowed
"Bote, David",623520,2019,26,303,356,78,0.257,0.422,0.362,0.784,0.333,11,25,81,0.239,6.3,36.3,36.8,24.1,50,15.6,31.1,0.2358490566037736,39.1,Shift Allowed
"Ramírez, Harold",623912,2019,24,421,446,116,0.276,0.416,0.312,0.728,0.328,8,55,135,0.263,7,34.7,32.9,25.7,57.4,15.7,23,0.2894736842105263,41.39999999999999,Shift Allowed
"Santander, Anthony",623993,2019,24,380,405,99,0.261,0.476,0.297,0.773,0.285,1,36,84,0.26,8.8,36.6,43,23.8,40.3,27.2,22.8,0.3,33.2,Shift Allowed
"Alonso, Pete",624413,2019,24,597,693,155,0.26,0.583,0.358,0.941,0.28,13,40,130,0.257,17.4,42.7,42.4,18.9,40.8,28.3,23.3,0.23529411764705882,38.7,Shift Allowed
"Biggio, Cavan",624415,2019,24,354,430,83,0.234,0.429,0.364,0.793,0.309,0,12,48,0.239,9.7,39.9,48.5,17.2,25.8,36.5,33,0.2,34.3,Shift Allowed
"Conforto, Michael",624424,2019,26,549,648,141,0.257,0.494,0.363,0.857,0.29,11,31,112,0.262,12.7,39.2,40.7,25.9,35.3,29.6,28.4,0.21678321678321677,33.4,Shift Allowed
"Frazier, Adam",624428,2019,27,554,608,154,0.278,0.417,0.336,0.753,0.306,6,42,161,0.275,2,28.3,36.6,29.3,41.9,22.9,29.1,0.20689655172413793,34.099999999999994,Shift Allowed
"Puig, Yasiel",624577,2019,28,555,611,148,0.267,0.458,0.327,0.785,0.308,13,52,116,0.256,10.5,39.1,32.6,28.6,39.4,23.5,26.1,0.30952380952380953,38.800000000000004,Shift Allowed
"Soler, Jorge",624585,2019,27,589,679,156,0.265,0.569,0.354,0.923,0.294,16,38,126,0.276,17.9,50.1,46.5,22.2,39.5,27.7,25.1,0.23170731707317074,31.3,Shift Allowed
"Meadows, Austin",640457,2019,24,530,591,154,0.291,0.558,0.364,0.922,0.331,3,40,100,0.282,13.6,42.9,41.1,20.3,35.1,29.6,27.6,0.2857142857142857,38.599999999999994,Shift Allowed
"Mercado, Óscar",640458,2019,24,438,482,118,0.269,0.443,0.318,0.761,0.3,9,37,116,0.259,4.6,34.2,40,24.7,41.9,25.2,24.9,0.24183006535947713,35.3,Shift Allowed
"Pinder, Chad",640461,2019,27,341,370,82,0.24,0.416,0.29,0.706,0.284,11,27,100,0.253,9.4,44.4,35.4,26.5,49.4,19.5,25.7,0.2125984251968504,38.099999999999994,Shift Allowed
"Anderson, Tim",641313,2019,26,498,518,167,0.335,0.508,0.357,0.865,0.399,12,57,131,0.283,5.5,37.6,29.2,29.4,48.1,20.7,28.4,0.30319148936170215,41.4,Shift Allowed
"Bauers, Jake",641343,2019,23,372,423,84,0.226,0.371,0.312,0.683,0.29,3,24,78,0.218,5.4,33.1,36.5,28.1,39.2,25.8,26.5,0.23529411764705882,35.4,Shift Allowed
"Bellinger, Cody",641355,2019,23,558,661,170,0.305,0.629,0.406,1.035,0.301,10,43,104,0.316,13.8,45.9,47,22.4,32.3,30.3,29.9,0.2925170068027211,30.6,Shift Allowed
"Calhoun, Willie",641432,2019,24,309,337,83,0.269,0.524,0.323,0.847,0.262,5,23,71,0.256,7.1,40.7,50,17.4,36.4,22.1,26.4,0.24468085106382978,32.6,Shift Allowed
"Crawford, J.P.",641487,2019,24,345,396,78,0.226,0.371,0.313,0.684,0.275,4,24,97,0.233,3.7,24.8,35.4,26.9,45.1,20.9,25.4,0.19834710743801653,37.699999999999996,Shift Allowed
"Dixon, Brandon",641525,2019,27,391,420,97,0.248,0.435,0.29,0.725,0.336,5,30,65,0.237,12.1,41.3,32.4,25.1,36.7,25.5,27.4,0.3157894736842105,42.49999999999999,Shift Allowed
"Dozier, Hunter",641531,2019,27,523,586,146,0.279,0.522,0.348,0.87,0.339,9,41,90,0.26,10.8,42.9,39.2,25,34.5,28.2,28.4,0.31297709923664124,35.8,Shift Allowed
"Garver, Mitch",641598,2019,28,311,359,85,0.273,0.63,0.365,0.995,0.277,5,22,65,0.255,16.7,50,47.8,23,38.5,35.4,19,0.25287356321839083,29.200000000000003,Shift Allowed
"Hampson, Garrett",641658,2019,24,299,327,74,0.247,0.385,0.302,0.687,0.322,2,28,72,0.219,4.1,26.2,31.6,27,46.5,20.9,22.8,0.28,41.400000000000006,Shift Allowed
"Mancini, Trey",641820,2019,27,602,679,175,0.291,0.535,0.364,0.899,0.326,22,50,165,0.277,11.1,42.7,31.7,26.5,46.3,20.7,28.4,0.23255813953488372,41.8,Shift Allowed
"McMahon, Ryan",641857,2019,24,480,539,120,0.25,0.45,0.329,0.779,0.323,14,40,125,0.243,9.7,48,31.7,28,51.2,19.3,25.5,0.24242424242424243,40.3,Shift Allowed
"Tellez, Rowdy",642133,2019,24,370,409,84,0.227,0.449,0.293,0.742,0.267,9,16,86,0.25,14.2,41.6,37.4,19.5,39.7,27.6,26.5,0.1568627450980392,43.1,Shift Allowed
"Rosario, Amed",642708,2019,23,616,655,177,0.287,0.432,0.323,0.755,0.338,13,70,169,0.283,4.5,39.5,26.2,26.8,48.1,18.7,28.6,0.2928870292887029,47,Shift Allowed
"Adames, Willy",642715,2019,23,531,584,135,0.254,0.418,0.317,0.735,0.32,9,45,136,0.25,8.8,35.6,33.5,26.2,47.4,22.3,26.2,0.24861878453038674,40.3,Shift Allowed
"Benintendi, Andrew",643217,2019,24,541,615,144,0.266,0.431,0.343,0.774,0.333,6,40,120,0.261,8.7,37.7,34.5,26.2,39.1,28.1,25.4,0.25,39.3,Shift Allowed
"Cooper, Garrett",643265,2019,28,381,421,107,0.281,0.446,0.344,0.79,0.357,10,37,108,0.27,10.1,40.3,28.6,31.9,52.7,16.8,26.7,0.25517241379310346,39.50000000000001,Shift Allowed
"Jansen, Danny",643376,2019,24,347,384,72,0.207,0.36,0.279,0.639,0.23,8,21,84,0.243,6.6,40,48.5,21.9,38.9,27,22.2,0.2,29.6,Shift Allowed
"McNeil, Jeff",643446,2019,27,510,567,162,0.318,0.531,0.384,0.915,0.337,5,56,134,0.283,5.1,36.7,44.5,23.4,43.6,24.1,26.6,0.29473684210526313,32.1,Shift Allowed
"Albies, Ozzie",645277,2019,22,640,702,189,0.295,0.5,0.352,0.852,0.325,2,53,149,0.282,7.1,34,40.6,20.5,38,27.4,29.3,0.2623762376237624,38.9,Shift Allowed
"Robles, Victor",645302,2019,22,546,617,139,0.255,0.419,0.326,0.745,0.31,6,45,132,0.231,5.4,23,41.5,24.5,42.4,21.3,24.7,0.2542372881355932,34,Shift Allowed
"Devers, Rafael",646240,2019,22,647,702,201,0.311,0.555,0.361,0.916,0.339,8,63,175,0.298,10,48.5,36.3,26.7,44.8,22.8,25.6,0.2647058823529412,37,Shift Allowed
"Arraez, Luis",650333,2019,22,326,366,109,0.334,0.439,0.399,0.838,0.355,2,40,86,0.287,2.8,22.8,27,36.7,42,22.3,32.3,0.31746031746031744,36.3,Shift Allowed
"Jiménez, Eloy",650391,2019,22,468,504,125,0.267,0.513,0.315,0.828,0.308,11,40,120,0.261,13.6,47.9,34.5,23.8,47.6,23.5,22.9,0.25,41.7,Shift Allowed
"Torres, Gleyber",650402,2019,22,546,604,152,0.278,0.535,0.337,0.872,0.296,10,41,118,0.259,11,36.8,41,23.8,37.5,30,24.3,0.2578616352201258,35.2,Shift Allowed
"Díaz, Yandy",650490,2019,27,307,347,82,0.267,0.476,0.34,0.816,0.288,9,31,97,0.279,11.1,44.8,28,27.6,51.2,17.2,25.6,0.2421875,44.4,Shift Allowed
"Rengifo, Luis",650859,2019,22,357,406,85,0.238,0.364,0.321,0.685,0.3,6,33,98,0.235,6.6,29.9,37.7,26.5,48.9,17.9,26.1,0.25190839694656486,35.8,Shift Allowed
"Chapman, Matt",656305,2019,26,583,670,145,0.249,0.506,0.342,0.848,0.27,12,49,134,0.251,13.6,49,38.7,23.9,41.7,28,19.1,0.2677595628415301,37.4,Shift Allowed
"Chavis, Michael",656308,2019,23,347,382,88,0.254,0.444,0.322,0.766,0.347,11,28,72,0.222,13,35.5,34.1,23.6,45.5,27.3,19.1,0.28,42.300000000000004,Shift Allowed
"Hoskins, Rhys",656555,2019,26,570,705,129,0.226,0.454,0.364,0.818,0.267,10,30,91,0.215,10.8,38.7,46.7,20.3,30,33.7,22.3,0.24793388429752067,33,Shift Allowed
"O'Hearn, Ryan",656811,2019,25,328,370,64,0.195,0.369,0.281,0.65,0.23,7,24,87,0.226,9.9,43.7,38.5,23.8,48.1,25.1,19.9,0.21621621621621623,37.7,Shift Allowed
"Schwarber, Kyle",656941,2019,26,529,610,132,0.25,0.531,0.339,0.87,0.276,6,32,115,0.261,15.9,51.2,40.9,28,38.8,28.8,24,0.21768707482993196,31.1,Shift Allowed
"Verdugo, Alex",657077,2019,23,343,377,101,0.294,0.475,0.342,0.817,0.309,8,37,111,0.289,6.1,39.7,37,23.7,49.3,18,26.3,0.25,39.3,Shift Allowed
"DeJong, Paul",657557,2019,25,583,664,136,0.233,0.444,0.318,0.762,0.259,15,40,126,0.237,9.7,33.9,45.2,19.5,37.7,28,22,0.24096385542168675,35.3,Shift Allowed
"Laureano, Ramón",657656,2019,24,434,481,125,0.288,0.521,0.34,0.861,0.342,7,37,81,0.268,10.4,40.4,39.4,21.9,36.9,27.2,27.8,0.3135593220338983,38.7,Shift Allowed
"Moncada, Yoán",660162,2019,24,511,559,161,0.315,0.548,0.367,0.915,0.406,1,56,95,0.282,12.9,47.9,36.8,24.9,41.8,22.7,30.7,0.3708609271523179,38.300000000000004,Shift Allowed
"Ohtani, Shohei",660271,2019,24,384,425,110,0.286,0.505,0.343,0.848,0.354,6,37,101,0.28,13.1,47.1,30.2,31.7,49.6,18,30.9,0.26811594202898553,38.099999999999994,Shift Allowed
"Acuña Jr., Ronald",660670,2019,21,626,715,175,0.28,0.518,0.365,0.883,0.337,8,49,120,0.279,16.2,47.4,38.7,27.8,38.5,29.4,27.3,0.28994082840236685,33.5,Shift Allowed
"Lowe, Brandon",664040,2019,24,296,327,80,0.27,0.514,0.336,0.85,0.377,1,19,41,0.234,17.5,46.2,44.6,21.7,32.6,31.5,29.9,0.31666666666666665,33.7,Shift Allowed
"Bader, Harrison",664056,2019,25,347,406,71,0.205,0.366,0.314,0.68,0.268,3,21,74,0.21,11.5,35.3,37.3,21,40.8,26.6,21.9,0.22105263157894736,41.7,Shift Allowed
"Fletcher, David",664058,2019,25,596,653,173,0.29,0.384,0.35,0.734,0.317,8,58,179,0.292,0.2,17.1,39.7,24.5,44.4,15.9,32.6,0.24472573839662448,35.8,Shift Allowed
"Kingery, Scott",664068,2019,25,458,500,118,0.258,0.474,0.315,0.789,0.337,3,30,80,0.246,8.7,38.9,42.7,21.7,35,25.2,30.9,0.2727272727272727,35.599999999999994,Shift Allowed
"Tatis Jr., Fernando",665487,2019,20,334,372,106,0.317,0.59,0.379,0.969,0.41,4,36,72,0.256,14.2,44.1,37,23.8,47.6,24.7,23.3,0.3333333333333333,39.2,Shift Allowed
"Guerrero Jr., Vladimir",665489,2019,20,464,514,126,0.272,0.433,0.339,0.772,0.308,17,51,138,0.261,8.4,38.7,35.7,22.4,50.4,20,22.7,0.2698412698412698,41.9,Shift Allowed
"Soto, Juan",665742,2019,20,542,659,153,0.282,0.548,0.401,0.949,0.312,11,47,131,0.285,13.1,47.8,35.6,26.4,42.8,26.9,26.7,0.2640449438202247,38.00000000000001,Shift Allowed
"Gurriel Jr., Lourdes",666971,2019,25,314,343,87,0.277,0.541,0.327,0.868,0.318,4,29,66,0.251,12,45.3,33.2,26.3,40.9,28,21.6,0.30526315789473685,40.5,Shift Allowed
"Reynolds, Bryan",668804,2019,24,491,546,154,0.314,0.503,0.377,0.88,0.387,9,50,126,0.293,7.3,41.6,37,26.5,47.2,20.9,28.7,0.2840909090909091,36.5,Shift Allowed
"Senzel, Nick",669222,2019,24,375,414,96,0.256,0.427,0.315,0.742,0.319,6,39,92,0.239,8.8,38.2,30.9,31.6,48,23.3,21.8,0.29770992366412213,37.49999999999999,Shift Allowed
"Edman, Tommy",669242,2019,24,326,349,99,0.304,0.5,0.35,0.85,0.346,3,33,78,0.283,5.7,33.6,39.2,24.2,41.9,21.1,29.1,0.2972972972972973,36.599999999999994,Shift Allowed
"Hiura, Keston",669374,2019,22,314,348,95,0.303,0.57,0.368,0.938,0.402,6,26,52,0.256,14.8,50,27.4,27.4,37.5,27.9,28.4,0.3333333333333333,45.199999999999996,Shift Allowed
"Lopez, Nicky",670032,2019,24,379,402,91,0.24,0.325,0.276,0.601,0.273,5,55,156,0.223,1.4,19.7,28.3,29.8,63.6,15.1,17.5,0.26066350710900477,41.900000000000006,Shift Allowed
"Alvarez, Yordan",670541,2019,22,313,369,98,0.313,0.655,0.412,1.067,0.366,9,18,65,0.285,18.4,48.9,40.3,25.3,37.6,30.8,28.1,0.21686746987951808,34.400000000000006,Shift Allowed
"Cabrera, Miguel",408234,2021,38,472,526,121,0.256,0.386,0.316,0.702,0.305,21,47,131,0.228,8.4,49,32.8,30,49,25.9,21.5,0.2640449438202247,37.2,Shift Allowed
